energy_function,model_name,energy,time,lr,clamp_grads,patience,min_delta,x0_std,num_nodes,lr_cg,cg_patience,cg_min_delta,cg_steps,cg_time,cg_energy,num_cg_modes,hidden_dims
Energy_LJ_2scale,GNN_2LJ0.20_n1000_d3,-0.012796354480087757,4.667709112167358,0.01,0.1,20,1e-06,2.5303592681884766,1000,0.01,20.0,9.999999999999999e-06,28.0,2.021304130554199,0.003508553607389331,200.0,"[32, 16, 3]"
Energy_LJ_2scale,GD_2LJ_n1000_d3,-0.007464648690074682,7.272724151611328,0.01,0.1,20,1e-07,2.5303592681884766,1000,,,,,,,,
Energy_LJ_2scale,CG_2LJ0.33_n1000_d3,0.2167494297027588,44.49407625198364,0.01,0.1,20,1e-07,2.5303592681884766,1000,0.01,20.0,1e-06,1970.0,32.86108350753784,0.24175533652305603,333.0,
Energy_LJ_2scale,GNN_2LJ0.33_n1000_d3,0.036147601902484894,34.29618740081787,0.01,0.1,20,1e-07,2.5303592681884766,1000,0.001,20.0,1e-06,1065.0,22.809133291244507,0.03790401667356491,333.0,"[8, 4, 3]"
Energy_LJ_2scale,GNN_2LJ0.33_n1000_d3,-0.05845560133457184,10.781231880187988,0.01,0.1,20,1e-07,2.5303592681884766,1000,0.001,20.0,1e-06,219.0,6.021430015563965,-0.05258029326796532,333.0,"[32, 16, 3]"
Energy_LJ_2scale,CG_2LJ0.25_n1000_d3,0.5492329001426697,50.89686155319214,0.01,0.1,20,1e-07,2.5303592681884766,1000,0.01,20.0,1e-06,2400.0,39.57468366622925,0.5818800926208496,250.0,
Energy_LJ_2scale,GNN_2LJ0.25_n1000_d3,0.6169508695602417,43.75089120864868,0.01,0.1,20,1e-07,2.5303592681884766,1000,0.001,20.0,1e-06,1520.0,32.1233229637146,0.6212843656539917,250.0,"[8, 4, 3]"
Energy_LJ_2scale,GNN_2LJ0.25_n1000_d3,-0.059417907148599625,8.289278984069824,0.01,0.1,20,1e-07,2.5303592681884766,1000,0.001,20.0,1e-06,207.0,5.752767562866211,-0.05412788689136505,250.0,"[32, 16, 3]"
Energy_LJ_2scale,CG_2LJ0.20_n1000_d3,0.5534602403640747,48.81938624382019,0.01,0.1,20,1e-07,2.5303592681884766,1000,0.01,20.0,1e-06,2096.0,34.914639949798584,0.5923232436180115,200.0,
Energy_LJ_2scale,GNN_2LJ0.20_n1000_d3,0.028255367651581764,28.541600227355957,0.01,0.1,20,1e-07,2.5303592681884766,1000,0.001,20.0,1e-06,767.0,16.984759092330933,0.03131673112511635,200.0,"[8, 4, 3]"
Energy_LJ_2scale,GNN_2LJ0.20_n1000_d3,-0.011070595122873783,12.23362684249878,0.01,0.1,20,1e-07,2.5303592681884766,1000,0.001,20.0,1e-06,286.0,7.444127798080444,-0.006166289560496807,200.0,"[32, 16, 3]"
Energy_LJ_2scale,CG_2LJ0.33_n1000_d3,0.08348193764686584,40.217358350753784,0.01,0.1,20,1e-07,2.5303592681884766,1000,0.1,20.0,1e-06,418.0,8.120733737945557,0.11197559535503387,333.0,
Energy_LJ_2scale,GNN_2LJ0.33_n1000_d3,0.02993035688996315,7.999653100967407,0.01,0.1,20,1e-07,2.5303592681884766,1000,0.01,20.0,1e-06,69.0,2.835329055786133,0.046504613012075424,333.0,"[8, 4, 3]"
