energy_function,model_name,energy,time,lr,clamp_grads,patience,min_delta,x0_std,num_nodes,lr_cg,cg_patience,cg_min_delta,cg_steps,cg_time,cg_energy,num_cg_modes,hidden_dims
Energy_Bond_LJ,GNN_Bond_LJ0.20_n400_d3,-0.0016798379365354776,22.043863534927368,0.02,0.1,20,1e-07,1.836790680885315,400,0.002,20.0,1e-06,770.0,18.94605803489685,-0.0013106483966112137,80.0,"[8, 4, 3]"
Energy_Bond_LJ,GNN_Bond_LJ0.20_n400_d3,-0.023177824914455414,18.39015769958496,0.02,0.1,20,1e-07,1.836790680885315,400,0.002,20.0,1e-06,614.0,15.188035011291504,-0.023053444921970367,80.0,"[32, 16, 3]"
Energy_Bond_LJ,CG_Bond_LJ0.33_n400_d3,-0.017812417820096016,2.925583839416504,0.02,0.1,20,1e-07,1.836790680885315,400,0.2,20.0,1e-06,110.0,2.5521602630615234,-0.01399614755064249,,
Energy_Bond_LJ,GNN_Bond_LJ0.33_n400_d3,-0.02173883467912674,7.724700927734375,0.02,0.1,20,1e-07,1.836790680885315,400,0.02,20.0,1e-06,285.0,7.37267804145813,-0.014812138862907887,133.0,"[8, 4, 3]"
Energy_Bond_LJ,GNN_Bond_LJ0.33_n400_d3,-0.021675769239664078,4.447642087936401,0.02,0.1,20,1e-07,1.836790680885315,400,0.02,20.0,1e-06,155.0,4.096027374267578,-0.01651923730969429,133.0,"[32, 16, 3]"
Energy_Bond_LJ,CG_Bond_LJ0.25_n400_d3,-0.021935373544692993,10.223105192184448,0.02,0.1,20,1e-07,1.836790680885315,400,0.2,20.0,1e-06,60.0,1.537501573562622,-0.012104827910661697,,
Energy_Bond_LJ,GNN_Bond_LJ0.25_n400_d3,-0.02314661256968975,20.231587648391724,0.02,0.1,20,1e-07,1.836790680885315,400,0.02,20.0,1e-06,714.0,17.149744749069214,-0.022836657240986824,100.0,"[8, 4, 3]"
Energy_Bond_LJ,GNN_Bond_LJ0.25_n400_d3,-0.023032622411847115,7.657034397125244,0.02,0.1,20,1e-07,1.836790680885315,400,0.02,20.0,1e-06,170.0,4.505624532699585,-0.01990853063762188,100.0,"[32, 16, 3]"
Energy_Bond_LJ,CG_Bond_LJ0.20_n400_d3,-0.01968700997531414,12.23872685432434,0.02,0.1,20,1e-07,1.836790680885315,400,0.2,20.0,1e-06,172.0,3.695835590362549,-0.008341319859027863,,
Energy_Bond_LJ,GNN_Bond_LJ0.20_n400_d3,0.04219294711947441,8.084666967391968,0.02,0.1,20,1e-07,1.836790680885315,400,0.02,20.0,1e-06,317.0,7.7241809368133545,0.047095220535993576,80.0,"[8, 4, 3]"
Energy_Bond_LJ,GNN_Bond_LJ0.20_n400_d3,-0.022025281563401222,4.640452146530151,0.02,0.1,20,1e-07,1.836790680885315,400,0.02,20.0,1e-06,162.0,4.283983945846558,-0.017682798206806183,80.0,"[32, 16, 3]"
Energy_Bond_LJ,GD_Bond_LJ_n400_d3,-0.022531600669026375,11.71501612663269,0.01,0.1,20,1e-06,1.836790680885315,400,,,,,,,,
Energy_Bond_LJ,CG_Bond_LJ0.33_n400_d3,-0.022892190143465996,20.438222885131836,0.01,0.1,20,1e-06,1.836790680885315,400,0.01,20.0,9.999999999999999e-06,853.0,17.293242931365967,-0.021876707673072815,,
Energy_Bond_LJ,GNN_Bond_LJ0.33_n400_d3,0.041097309440374374,21.628499269485474,0.01,0.1,20,1e-06,1.836790680885315,400,0.001,20.0,9.999999999999999e-06,618.0,15.428086280822754,0.04183019697666168,133.0,"[8, 4, 3]"
Energy_Bond_LJ,GNN_Bond_LJ0.33_n400_d3,-0.023185566067695618,18.113117218017578,0.01,0.1,20,1e-06,1.836790680885315,400,0.001,20.0,9.999999999999999e-06,470.0,11.93373727798462,-0.022937515750527382,133.0,"[32, 16, 3]"
